file_path,label
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/8V0e7Fv99Uo_21_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/8JN11gl_3xQ_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/CM4eZ3xNouA_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/-rP7QaqnA3k_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/HXOr6hp9w90_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/Gh8O5lCD3wI_70_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/FewhkPh4QsQ_100_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/FYZYktcA4M4_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/Mbn02f3UbzM_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/2-Q2FuQMhG0_3_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/3MJgyp7WbJ8_20_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/DeO5qTkso0M_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/I-gm23eL6DM_25_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/IZGXmwbe_eM_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/2cTMDUcVMeg_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/7mW0NmGMBHw_0_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/5Ow25-PAMJs_10_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/3AQFAFy1RCw_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/2AxAYXhrLGg_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/6fsYIJXZNNg_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/Nr0l7hYuxF8_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/BuYhQS4aVdQ_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/Cl9INGjf2r0_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/MbfFdfbp8zs_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/JTuQWkosSv4_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/GTxET6TlBRM_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/76FDHAAf6ag_190_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/ED6mF2hT3kM_15_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/90duOzZQ-qo_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/BsnxFJy7Vzo_130_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/6N58_kQIpyI_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/3pf-rGZ8Kc8_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/D-kGeAU-tAI_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/1nYevjqjZmo_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/GPcchoq8v50_0_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/N1cTKfsnr0c_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/O90Qy2xG6oA_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/OLOL_5ebv9I_6_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/F5LabJFPBSk_15_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/M7jTWJYmgAc_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/MwVghEDjyQM_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/5B7q58beW8M_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/5fKWiCTFZgk_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/E9oL2fJfm5o_22_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/JDUUvRNht2U_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/FS7pCBz6ESg_17_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/EioAuS-NZcM_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/LdGK69NWH7o_20_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/K-t3vHYBnmE_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/AwhELVrHr54_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/63He9o_r7mA_14_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/AcgmkVK8BIc_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/3qUbjqwGIx8_50_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/1f9QJVrgs7Y_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/OWEe7KwdIk8_1_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/P2cynrHx-Z4_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/DUDEuJVZou4_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/CAc7H5H5AdU_27_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/E_BDly6VGzk_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/EvN0tIHRPgQ_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/IZvOGewX-Lw_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/J2Csok7CkX4_6_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/Njs1QZwQ5jM_21_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/DY-80XawmHQ_6_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/6Q--LUIIlk4_6_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/JTeWuFpVx78_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/95IwZrlK2GU_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/6rLw9Vz5drA_50_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/6Yv8NkFdGqs_18_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/CDKc-ukBobU_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/2H7YAgyNp6g_0_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/7JCV2B6mbDo_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/0E0o-8_58fw_40_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/COrtgfmrL0U_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/0E54ik_vxRc_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/2Q-wXTSc91g_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/Iffn6c1KzzY_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/I8nozy5advw_0_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/Mu8VeFigYJk_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/7B9BmsA18mA_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/CmfS2YKNrpU_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/27tN8xBOHEA_17_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/JFFapa_PqPg_17_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/Cq1WP89BKlA_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/CVTqWNdFg94_9_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/BGrWWoQaNXA_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/8L6AX8xepUI_19_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/3zM_vofZb8g_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/2yZ_mxf5Ccc_24_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/9pO5C-uMvko_100_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/CLQ9jFeb0pQ_13_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/5XAQtqdwHs4_60_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/Aivsx1IQTII_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/5rEehWqwoEI_150_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/MvnbLiYj8nU_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/8zPfyQQ5ARs_1_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/FtP0pCXSg1Y_60_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/JPSJDg6r19Y_20_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/Jcl-neWfkpk_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/BXewytO0gt8_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/CgFqjz4OCXw_10_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/FoTOD4HkfAM_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/1iNLeP-lOK8_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/Fi4ZJabrB9k_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/OlNH8xBgeaA_110_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/HUrt-wFxTEY_50_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/8_xdWIziFpI_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/6IQLJO3LhoU_13_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/KckHyU6aDu4_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/LqTZUgSifzc_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/EMqAXt_l8Hc_200_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/DJOm-uMXSLI_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/Kb-FMjXsw5Q_29_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/O9OiCtL9IYI_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/BNMvx1eB9B8_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/M1xbDGcD284_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/7O-oxrTMYxA_5_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/1-9KSslytrk_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/CcU1kbeiY6w_0_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/DEQA0rMExqA_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/Hsg4Rg80B0s_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/1vLdOuY93Mw_19_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/Iy4hpUAk6gc_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/8mU1Q6ffIqg_23_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/F7mpvAWYi94_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/6wHFhrAqt5Q_23_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/DlVUUtUXECc_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/44Z8qGtzwEE_20_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/7B7607sc-zs_28_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/5IcrCOfRA9s_26_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/6ggHyHTn5b0_9_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/3vJBnPSyc1M_9_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/9M_vCW_i00A_27_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/8Kv0Oju_o84_60_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/KGwKORR6L7w_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/LXz0poTW0SQ_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/KFNee9YkgVI_17_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/5Unut8KldHk_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/GpTcZ7vh0JA_13_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/ImzapxcL2LM_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/FUYKdz0eCRA_20_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/GW5IiLCKkmk_13_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/MkjV5nNbT78_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/709SwCIcLF4_2_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/IS5TEST6p_0_0_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/IgfGGq48FFM_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/29btFLxZNs4_0_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/NGmL6XSTWmo_8_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/HvHTyS8F-ko_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/NWYehElQ4ls_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/-cRjlU1MFnc_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/GTfbkrPPJjg_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/0-Z1i1MIWKA_0_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/MTOS1YA9cjI_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/GyGJxDTnEi4_110_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/GsMEflY0O2w_9_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/Dz1wZcIVySk_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/Du9EsX7W8ls_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/8pWmF80l5Vg_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/CYtneQms544_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/KLAI62kdOJU_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/KTOesrxIPTc_25_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/9nwPHX0NlUQ_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/MJ30knV9GT0_8_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/FPV-70zpY9s_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/DqDPoW9Wv9g_70_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/580fTacikqk_220_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/8gdeQjjVh7A_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/ONrmDVpS6l8_20_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/LMqpXcUyLTU_0_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/EPtuJoumj9U_24_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/KtcaTFriCUI_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/B5o92a7gqog_30_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/5kAf0FUDHVU_5_chunk0.wav,crying
/mnt/3TB_SSD/rishi/aud/data/audioset-processing/processed_audio/OrX5Tk0Qacc_30_chunk0.wav,crying
